Data Levantamento	Km inicial	Km final	Sentido	IRI (m/Km)	Flecha (mm)	IGG	Qtd. de Panelas	Trincamento (%)	Desgaste (%)	FC1 (%)	FC2 (%)	FC3 (%)	Afundamento (%)	Escorregamento (%)	Exsudacao (%)	Remendo (%)	ICS IRI	ICS IGG	ICS	Situação
08/11/2020	35.5	35.6	C	4.75	4.73	76	0.0 	2.0 	2.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	7.0 	2	3	2	Ruim
08/11/2020	35.61	35.7	C	2.55	2.18	54	0.0 	3.1 	5.2 	0.0 	0.0 	3.1 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
08/11/2020	35.71	35.8	C	2.89	4.41	48	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	4	3	3	Regular
08/11/2020	35.81	35.9	C	2.66	3.73	23	0.0 	0.0 	6.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4	4	4	Bom
08/11/2020	35.91	36	C	2.65	4.20	73	0.0 	3.1 	2.1 	0.0 	0.0 	3.1 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
08/11/2020	36.01	36.1	C	3.22	4.18	66	0.0 	8.2 	3.1 	0.0 	0.0 	8.2 	0.0 	0.0 	0.0 	0.0 	3	3	3	Regular
08/11/2020	36.11	36.2	C	2.09	5.59	52	0.0 	2.1 	3.1 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	36.21	36.3	C	3.20	6.58	91	0.0 	9.4 	9.4 	0.0 	0.0 	9.4 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
08/11/2020	36.31	36.4	C	2.46	4.59	126	1.0 	18.8 	9.4 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	36.41	36.5	C	2.60	3.95	143	4.2 	13.5 	1.0 	0.0 	0.0 	13.5 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	36.51	36.6	C	2.07	5.29	145	2.1 	15.6 	2.1 	0.0 	0.0 	15.6 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	36.61	36.7	C	1.86	4.87	112	1.0 	15.6 	0.0 	0.0 	0.0 	15.6 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	36.71	36.8	C	3.18	7.37	130	1.0 	18.8 	0.0 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	2.1 	3	2	2	Ruim
08/11/2020	36.81	36.9	C	2.38	3.60	125	1.0 	14.6 	0.0 	0.0 	0.0 	14.6 	0.0 	0.0 	0.0 	2.1 	5	2	2	Ruim
08/11/2020	36.91	37	C	2.16	5.24	112	1.0 	13.5 	0.0 	0.0 	0.0 	13.5 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	37.01	37.1	C	1.71	4.55	71	1.0 	5.2 	0.0 	0.0 	0.0 	5.2 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	37.11	37.21	C	2.31	4.64	126	3.0 	18.0 	0.0 	0.0 	0.0 	18.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	37.21	37.31	C	1.52	3.14	84	0.0 	17.7 	0.0 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	37.31	37.41	C	2.25	2.64	159	4.2 	17.7 	0.0 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	37.41	37.51	C	1.97	4.38	136	4.2 	17.7 	0.0 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	37.51	37.61	C	3.30	3.75	145	5.0 	17.0 	0.0 	0.0 	0.0 	17.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
08/11/2020	37.62	37.71	C	1.75	4.85	86	0.0 	11.5 	0.0 	0.0 	0.0 	11.5 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	37.72	37.82	C	2.49	4.36	144	3.0 	19.0 	5.0 	0.0 	0.0 	19.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	37.82	37.92	C	2.73	2.82	169	1.0 	16.7 	12.5 	0.0 	0.0 	16.7 	0.0 	0.0 	0.0 	4.2 	4	1	1	Ruim
08/11/2020	37.92	38.01	C	2.56	3.14	99	0.0 	12.1 	3.3 	0.0 	0.0 	12.1 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	38.03	38.12	C	2.00	2.90	116	1.0 	14.6 	2.1 	0.0 	2.1 	12.5 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	38.13	38.22	C	2.41	3.96	140	1.0 	9.4 	0.0 	0.0 	0.0 	9.4 	0.0 	0.0 	0.0 	3.1 	5	2	2	Ruim
08/11/2020	38.23	38.33	C	2.78	2.83	97	1.0 	9.0 	5.0 	0.0 	0.0 	9.0 	0.0 	0.0 	0.0 	2.0 	4	2	2	Ruim
08/11/2020	38.33	38.43	C	1.92	4.98	117	0.0 	17.7 	11.5 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	38.43	38.53	C	2.02	2.61	113	0.0 	15.6 	5.2 	0.0 	0.0 	15.6 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
08/11/2020	38.53	38.63	C	1.45	1.01	129	0.0 	17.0 	9.0 	0.0 	0.0 	17.0 	0.0 	0.0 	0.0 	2.0 	5	2	2	Ruim
08/11/2020	38.64	38.73	C	1.72	2.10	105	0.0 	12.5 	5.2 	0.0 	0.0 	12.5 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	38.74	38.83	C	1.94	2.71	126	0.0 	17.7 	5.2 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	4.2 	5	2	2	Ruim
08/11/2020	38.84	38.94	C	2.72	4.49	115	0.0 	14.0 	8.0 	0.0 	0.0 	14.0 	0.0 	0.0 	0.0 	3.0 	4	2	2	Ruim
08/11/2020	38.94	39.04	C	2.88	4.72	124	0.0 	12.5 	7.3 	0.0 	0.0 	12.5 	0.0 	0.0 	0.0 	2.1 	4	2	2	Ruim
08/11/2020	39.04	39.14	C	2.85	6.58	141	0.0 	18.8 	8.3 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	4.2 	4	2	2	Ruim
08/11/2020	39.14	39.24	C	2.87	3.13	150	0.0 	19.8 	12.5 	0.0 	0.0 	19.8 	0.0 	0.0 	0.0 	5.2 	4	2	2	Ruim
08/11/2020	39.24	39.34	C	3.47	3.91	103	0.0 	18.0 	7.0 	0.0 	0.0 	18.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
08/11/2020	39.35	39.44	C	3.59	3.56	108	0.0 	18.8 	11.5 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
08/11/2020	39.45	39.54	C	2.60	5.76	94	0.0 	19.8 	1.0 	0.0 	0.0 	19.8 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	39.55	39.65	C	2.46	4.10	171	1.0 	20.0 	18.0 	0.0 	0.0 	20.0 	0.0 	0.0 	0.0 	10.0 	5	1	1	Ruim
08/11/2020	39.66	39.75	C	2.34	7.45	127	0.0 	17.7 	4.2 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
08/11/2020	39.76	39.85	C	1.99	7.75	105	0.0 	19.8 	7.3 	0.0 	0.0 	19.8 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	39.86	39.95	C	1.92	6.52	79	0.0 	18.8 	3.1 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	39.96	40.05	C	2.23	9.90	108	0.0 	15.6 	6.3 	0.0 	0.0 	15.6 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	40.06	40.15	C	2.11	4.42	153	0.0 	18.8 	8.3 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	3.1 	5	2	2	Ruim
08/11/2020	40.16	40.25	C	2.29	4.41	100	0.0 	17.7 	11.5 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	2.1 	5	2	2	Ruim
08/11/2020	40.26	40.35	C	2.35	3.19	89	0.0 	3.1 	15.6 	0.0 	0.0 	3.1 	0.0 	0.0 	0.0 	3.1 	5	2	2	Ruim
08/11/2020	40.36	40.45	C	2.25	3.23	169	3.1 	10.4 	2.1 	0.0 	0.0 	10.4 	0.0 	0.0 	0.0 	3.1 	5	1	1	Ruim
08/11/2020	40.46	40.56	C	2.01	3.60	161	2.0 	15.0 	3.0 	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	4.0 	5	1	1	Ruim
08/11/2020	40.56	40.66	C	2.30	3.69	178	2.0 	17.0 	12.0 	0.0 	0.0 	17.0 	0.0 	0.0 	0.0 	10.0 	5	1	1	Ruim
08/11/2020	40.67	40.76	C	2.71	6.79	79	0.0 	16.5 	1.0 	0.0 	0.0 	16.5 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
08/11/2020	40.77	40.87	C	2.28	8.10	133	0.0 	19.0 	6.0 	0.0 	0.0 	19.0 	0.0 	0.0 	0.0 	4.0 	5	2	2	Ruim
08/11/2020	40.87	40.97	C	2.67	3.58	130	4.0 	18.0 	5.0 	0.0 	0.0 	18.0 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	40.98	41.07	C	2.43	4.00	108	0.0 	15.6 	5.2 	0.0 	1.0 	14.6 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	41.08	41.17	C	2.03	6.66	89	0.0 	11.5 	0.0 	0.0 	1.0 	10.4 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	41.18	41.27	C	1.86	6.90	204	1.0 	8.3 	7.3 	0.0 	0.0 	8.3 	1.0 	0.0 	0.0 	4.2 	5	1	1	Ruim
08/11/2020	41.28	41.38	C	2.29	7.30	94	0.0 	9.0 	0.0 	0.0 	0.0 	9.0 	0.0 	0.0 	0.0 	6.0 	5	2	2	Ruim
08/11/2020	41.38	41.48	C	2.25	8.07	97	0.0 	17.0 	0.0 	0.0 	13.0 	4.0 	0.0 	0.0 	0.0 	4.0 	5	2	2	Ruim
08/11/2020	41.49	41.59	C	1.91	7.21	120	0.0 	10.0 	1.0 	0.0 	4.0 	6.0 	0.0 	0.0 	0.0 	2.0 	5	2	2	Ruim
08/11/2020	41.59	41.69	C	4.44	8.78	172	1.0 	10.4 	4.2 	0.0 	0.0 	10.4 	0.0 	0.0 	0.0 	7.3 	2	1	1	Ruim
08/11/2020	41.69	41.79	C	5.11	8.61	129	0.0 	15.6 	10.4 	0.0 	0.0 	15.6 	0.0 	0.0 	0.0 	5.2 	2	2	2	Ruim
08/11/2020	41.79	41.89	C	3.24	6.73	89	0.0 	14.6 	0.0 	0.0 	0.0 	14.6 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
08/11/2020	41.89	41.99	C	2.63	5.38	95	0.0 	12.4 	7.2 	0.0 	0.0 	12.4 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	41.99	42.09	C	2.91	5.20	128	0.0 	16.7 	10.4 	0.0 	0.0 	16.7 	0.0 	0.0 	0.0 	3.1 	4	2	2	Ruim
08/11/2020	42.09	42.19	C	2.52	6.38	96	0.0 	10.4 	3.1 	0.0 	0.0 	10.4 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	42.19	42.29	C	2.29	3.99	60	0.0 	4.2 	6.3 	0.0 	0.0 	4.2 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	42.29	42.39	C	3.77	7.71	95	0.0 	11.0 	7.0 	0.0 	0.0 	11.0 	0.0 	3.0 	0.0 	0.0 	3	2	2	Ruim
08/11/2020	42.4	42.49	C	1.96	3.96	105	0.0 	8.2 	5.2 	0.0 	0.0 	8.2 	0.0 	0.0 	0.0 	2.1 	5	2	2	Ruim
08/11/2020	42.5	42.59	C	2.01	5.50	117	0.0 	16.7 	2.1 	0.0 	2.1 	14.6 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
08/11/2020	42.6	42.7	C	4.10	0.84	219	0.0 	19.0 	13.0 	0.0 	0.0 	19.0 	0.0 	5.0 	0.0 	9.0 	2	1	1	Ruim
08/11/2020	42.7	42.8	C	3.99	2.68	151	0.0 	20.6 	9.3 	0.0 	0.0 	20.6 	0.0 	0.0 	0.0 	11.3 	3	2	2	Ruim
08/11/2020	42.8	42.9	C	2.20	3.72	183	2.0 	20.0 	4.0 	0.0 	0.0 	20.0 	0.0 	0.0 	0.0 	14.0 	5	1	1	Ruim
08/11/2020	42.91	43	C	2.77	3.33	144	0.0 	20.0 	4.2 	0.0 	0.0 	20.0 	0.0 	0.0 	0.0 	10.5 	4	2	2	Ruim
08/11/2020	43.01	43.11	C	3.56	4.27	118	0.0 	17.0 	5.0 	0.0 	0.0 	17.0 	0.0 	0.0 	0.0 	5.0 	3	2	2	Ruim
08/11/2020	43.11	43.21	C	3.71	3.11	155	1.0 	15.6 	3.1 	0.0 	0.0 	15.6 	0.0 	0.0 	0.0 	4.2 	3	2	2	Ruim
08/11/2020	43.21	43.31	C	2.14	3.35	132	0.0 	19.6 	4.1 	0.0 	0.0 	19.6 	0.0 	0.0 	0.0 	7.2 	5	2	2	Ruim
08/11/2020	43.31	43.41	C	2.31	4.37	154	1.0 	17.5 	7.2 	0.0 	0.0 	17.5 	0.0 	0.0 	0.0 	5.2 	5	2	2	Ruim
08/11/2020	43.41	43.51	C	2.19	6.47	136	2.1 	18.8 	3.1 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	3.1 	5	2	2	Ruim
08/11/2020	43.51	43.61	C	2.12	4.60	164	0.0 	20.0 	8.0 	0.0 	0.0 	20.0 	0.0 	0.0 	0.0 	10.0 	5	1	1	Ruim
08/11/2020	43.62	43.72	C	2.63	3.15	156	0.0 	14.0 	8.0 	0.0 	0.0 	14.0 	0.0 	0.0 	0.0 	6.0 	4	2	2	Ruim
08/11/2020	43.72	43.82	C	3.57	3.32	172	0.0 	18.9 	3.2 	0.0 	5.3 	13.7 	0.0 	4.2 	0.0 	8.4 	3	1	1	Ruim
08/11/2020	43.82	43.92	C	3.38	3.46	95	0.0 	6.3 	0.0 	0.0 	5.2 	1.0 	0.0 	7.3 	0.0 	3.1 	3	2	2	Ruim
08/11/2020	43.92	44.02	C	2.63	4.63	101	0.0 	15.6 	0.0 	0.0 	2.1 	13.5 	0.0 	0.0 	0.0 	2.1 	4	2	2	Ruim
08/11/2020	44.02	44.12	C	2.84	3.90	97	0.0 	20.0 	0.0 	0.0 	1.0 	19.0 	0.0 	0.0 	0.0 	3.0 	4	2	2	Ruim
08/11/2020	44.13	44.22	C	3.14	3.79	85	0.0 	17.7 	0.0 	0.0 	2.1 	15.6 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
08/11/2020	44.23	44.32	C	3.00	4.40	85	0.0 	20.8 	0.0 	0.0 	0.0 	20.8 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
08/11/2020	44.33	44.42	C	2.42	3.18	84	0.0 	18.8 	0.0 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	44.43	44.52	C	2.96	1.07	134	2.1 	13.5 	0.0 	0.0 	3.1 	10.4 	0.0 	0.0 	0.0 	2.1 	4	2	2	Ruim
08/11/2020	44.53	44.62	C	2.93	2.37	186	2.1 	17.5 	2.1 	0.0 	10.3 	7.2 	0.0 	0.0 	0.0 	6.2 	4	1	1	Ruim
08/11/2020	44.63	44.72	C	2.38	2.79	96	0.0 	18.8 	0.0 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	2.1 	5	2	2	Ruim
08/11/2020	44.73	44.82	C	2.48	3.92	130	0.0 	16.7 	0.0 	0.0 	0.0 	16.7 	0.0 	0.0 	0.0 	5.2 	5	2	2	Ruim
08/11/2020	44.83	44.92	C	2.77	4.73	101	0.0 	17.7 	3.1 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	44.93	45.02	C	2.68	3.26	84	0.0 	18.7 	1.0 	0.0 	7.3 	11.5 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	45.03	45.12	C	2.58	2.88	121	0.0 	20.8 	2.1 	0.0 	5.2 	15.6 	0.0 	0.0 	0.0 	2.1 	4	2	2	Ruim
08/11/2020	45.13	45.22	C	2.46	3.68	59	0.0 	12.5 	3.1 	0.0 	0.0 	12.5 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	45.23	45.32	C	1.62	5.11	79	0.0 	6.2 	10.3 	0.0 	0.0 	6.2 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	45.33	45.43	C	1.55	4.85	114	1.0 	8.0 	9.0 	0.0 	0.0 	8.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	45.43	45.53	C	2.16	4.76	66	0.0 	4.2 	0.0 	0.0 	0.0 	4.2 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	45.53	45.63	C	1.79	3.94	73	0.0 	4.2 	0.0 	0.0 	1.0 	3.1 	0.0 	0.0 	0.0 	1.0 	5	3	3	Regular
08/11/2020	45.63	45.73	C	1.50	5.09	34	0.0 	1.0 	3.1 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
08/11/2020	45.73	45.83	C	1.44	5.14	117	0.0 	14.6 	12.5 	0.0 	1.0 	13.5 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	45.83	45.93	C	1.44	4.52	114	1.0 	7.0 	2.0 	0.0 	0.0 	7.0 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
08/11/2020	45.94	46.03	C	1.55	4.20	98	2.1 	8.3 	2.1 	0.0 	0.0 	8.3 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	46.04	46.13	C	1.98	4.75	89	0.0 	9.4 	4.2 	0.0 	0.0 	9.4 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	46.14	46.23	C	2.09	3.69	81	0.0 	9.4 	3.1 	0.0 	0.0 	9.4 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	46.24	46.33	C	1.72	5.30	89	0.0 	8.3 	7.3 	0.0 	0.0 	8.3 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	46.34	46.43	C	1.67	6.22	96	0.0 	7.3 	2.1 	0.0 	0.0 	7.3 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	46.44	46.53	C	1.35	6.68	47	0.0 	5.2 	2.1 	0.0 	0.0 	5.2 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	46.54	46.63	C	1.59	5.27	61	0.0 	6.3 	2.1 	0.0 	1.0 	5.2 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	46.64	46.73	C	1.80	4.94	82	0.0 	5.2 	0.0 	0.0 	0.0 	5.2 	0.0 	0.0 	0.0 	2.1 	5	2	2	Ruim
08/11/2020	46.74	46.83	C	1.58	6.38	43	0.0 	3.1 	4.2 	0.0 	0.0 	3.1 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	46.84	46.93	C	1.76	6.47	114	0.0 	7.3 	4.2 	0.0 	3.1 	4.2 	0.0 	0.0 	4.2 	0.0 	5	2	2	Ruim
08/11/2020	46.94	47.03	C	1.96	4.46	133	1.0 	7.3 	2.1 	0.0 	1.0 	6.3 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
08/11/2020	47.04	47.13	C	1.89	5.64	95	0.0 	13.5 	2.1 	0.0 	0.0 	13.5 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	47.14	47.23	C	2.30	3.56	107	0.0 	11.5 	6.3 	0.0 	0.0 	11.5 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	47.24	47.33	C	3.89	4.56	169	0.0 	14.6 	9.4 	0.0 	1.0 	13.5 	0.0 	0.0 	0.0 	8.3 	3	1	1	Ruim
08/11/2020	47.34	47.43	C	4.42	5.77	140	0.0 	14.6 	12.5 	0.0 	5.2 	9.4 	0.0 	0.0 	0.0 	3.1 	2	2	2	Ruim
08/11/2020	47.44	47.53	C	2.48	7.47	97	0.0 	12.5 	1.0 	0.0 	0.0 	12.5 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	47.54	47.63	C	1.76	5.19	102	0.0 	7.3 	5.2 	0.0 	0.0 	7.3 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	47.64	47.73	C	1.84	2.90	64	0.0 	7.3 	0.0 	0.0 	0.0 	7.3 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	47.74	47.83	C	2.03	2.41	86	0.0 	9.4 	2.1 	0.0 	0.0 	9.4 	0.0 	0.0 	0.0 	3.1 	5	2	2	Ruim
08/11/2020	47.84	47.93	C	2.23	4.10	145	0.0 	13.5 	4.2 	0.0 	0.0 	13.5 	0.0 	0.0 	0.0 	6.3 	5	2	2	Ruim
08/11/2020	47.94	48.03	C	2.46	6.43	48	0.0 	4.2 	0.0 	0.0 	2.1 	2.1 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
08/11/2020	48.04	48.13	C	2.46	4.67	109	0.0 	10.4 	4.2 	0.0 	2.1 	8.3 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	48.14	48.23	C	2.28	3.06	139	1.0 	13.5 	4.2 	0.0 	0.0 	13.5 	0.0 	0.0 	0.0 	2.1 	5	2	2	Ruim
08/11/2020	48.24	48.33	C	2.74	2.97	109	1.0 	11.5 	0.0 	0.0 	1.0 	10.4 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	48.34	48.43	C	2.39	3.46	132	0.0 	13.5 	7.3 	0.0 	2.1 	11.5 	0.0 	2.1 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	48.44	48.53	C	2.53	5.72	148	0.0 	10.4 	7.3 	0.0 	1.0 	9.4 	0.0 	0.0 	0.0 	5.2 	4	2	2	Ruim
08/11/2020	48.54	48.63	C	3.18	5.53	90	0.0 	8.3 	6.3 	0.0 	0.0 	8.3 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
08/11/2020	48.64	48.73	C	2.72	6.99	104	0.0 	18.8 	3.1 	0.0 	0.0 	18.8 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
08/11/2020	48.74	48.83	C	1.54	8.04	91	0.0 	12.5 	2.1 	0.0 	2.1 	10.4 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	48.84	48.93	C	2.20	6.98	127	0.0 	17.7 	10.4 	0.0 	2.1 	15.6 	0.0 	0.0 	0.0 	2.1 	5	2	2	Ruim
08/11/2020	48.94	49.03	C	3.19	3.99	145	0.0 	17.7 	18.8 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	3.1 	3	2	2	Ruim
08/11/2020	49.04	49.13	C	2.94	8.15	143	0.0 	16.7 	3.1 	0.0 	0.0 	16.7 	0.0 	0.0 	0.0 	6.3 	4	2	2	Ruim
08/11/2020	49.14	49.23	C	2.04	3.97	138	0.0 	16.7 	7.3 	0.0 	0.0 	16.7 	0.0 	0.0 	0.0 	3.1 	5	2	2	Ruim
08/11/2020	49.24	49.33	C	1.43	4.00	95	0.0 	10.4 	10.4 	0.0 	0.0 	10.4 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
08/11/2020	49.34	49.43	C	2.26	5.08	112	0.0 	7.3 	6.3 	0.0 	1.0 	6.3 	0.0 	0.0 	0.0 	4.2 	5	2	2	Ruim
08/11/2020	49.44	49.53	C	3.51	7.66	128	0.0 	17.7 	11.5 	0.0 	0.0 	17.7 	0.0 	0.0 	0.0 	4.2 	3	2	2	Ruim
08/11/2020	49.54	49.63	C	2.90	9.89	123	0.0 	20.8 	20.8 	0.0 	0.0 	20.8 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
