Data Levantamento	Km inicial	Km final	Sentido	IRI (m/Km)	Flecha (mm)	IGG	Qtd. de Panelas	Trincamento (%)	Desgaste (%)	FC1 (%)	FC2 (%)	FC3 (%)	Afundamento (%)	Escorregamento (%)	Exsudacao (%)	Remendo (%)	ICS IRI	ICS IGG	ICS	Situação
13/04/2018	38.82	38.92	C	1.75	4.40	60	0.0 	15.2 	19.2 	0.0 	14.1 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	38.92	39.02	C	2.03	5.02	31	0.0 	0.0 	4.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	5	4	4	Bom
13/04/2018	39.02	39.12	C	1.63	6.13	33	0.0 	0.0 	26.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	39.12	39.22	C	2.22	5.62	38	0.0 	0.0 	56.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	39.22	39.32	C	2.45	4.37	36	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	39.32	39.42	C	2.78	6.98	139	1.0 	49.0 	61.0 	0.0 	0.0 	49.0 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
13/04/2018	39.43	39.53	C	2.19	5.80	102	0.0 	34.0 	61.0 	0.0 	0.0 	34.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	39.53	39.63	C	1.65	9.47	107	0.0 	46.0 	61.0 	0.0 	0.0 	46.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	39.63	39.73	C	1.45	7.55	120	0.0 	61.6 	61.6 	0.0 	0.0 	61.6 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	39.73	39.83	C	1.41	7.68	120	0.0 	61.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	39.83	39.93	C	1.48	8.63	121	0.0 	61.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	39.93	40.03	C	1.88	8.57	121	0.0 	61.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	40.03	40.13	C	2.05	5.29	57	0.0 	23.0 	33.0 	0.0 	0.0 	23.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	40.13	40.23	C	1.82	6.08	38	0.0 	31.3 	0.0 	0.0 	31.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	40.23	40.33	C	1.91	4.62	56	0.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	40.33	40.43	C	1.86	4.68	38	0.0 	11.1 	9.1 	0.0 	11.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	40.43	40.53	C	1.65	5.73	38	0.0 	31.0 	0.0 	0.0 	31.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	40.53	40.63	C	1.48	6.26	58	0.0 	56.0 	0.0 	0.0 	56.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	40.63	40.73	C	1.88	7.64	60	0.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	40.73	40.83	C	1.96	7.74	96	0.0 	12.0 	1.0 	0.0 	12.0 	0.0 	0.0 	25.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	40.83	40.93	C	1.56	6.52	83	0.0 	62.0 	3.0 	0.0 	43.0 	19.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	40.93	41.03	C	1.85	4.93	152	0.0 	61.0 	1.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	58.0 	5	2	2	Ruim
13/04/2018	41.03	41.13	C	1.92	6.17	66	0.0 	40.0 	0.0 	0.0 	27.0 	13.0 	0.0 	0.0 	0.0 	13.0 	5	3	3	Regular
13/04/2018	41.13	41.23	C	1.46	8.70	62	0.0 	44.0 	0.0 	0.0 	44.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	41.23	41.33	C	1.63	6.81	59	0.0 	46.0 	0.0 	0.0 	46.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	41.33	41.43	C	1.92	6.65	73	1.0 	8.1 	20.2 	0.0 	5.1 	3.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	41.43	41.53	C	1.79	6.61	101	0.0 	58.0 	41.0 	0.0 	37.0 	21.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	41.53	41.63	C	2.05	8.11	41	0.0 	34.3 	0.0 	0.0 	34.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	41.63	41.73	C	3.03	9.88	111	0.0 	94.0 	29.0 	0.0 	33.0 	61.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
13/04/2018	41.73	41.83	C	2.60	5.94	88	0.0 	100.0 	0.0 	0.0 	61.0 	61.0 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
13/04/2018	41.84	41.94	C	2.24	5.35	65	0.0 	58.0 	0.0 	0.0 	30.0 	28.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	41.94	42.04	C	2.40	6.99	63	0.0 	26.0 	0.0 	0.0 	26.0 	0.0 	0.0 	0.0 	0.0 	9.0 	5	3	3	Regular
13/04/2018	42.04	42.14	C	2.37	5.80	84	0.0 	28.0 	16.0 	0.0 	28.0 	0.0 	0.0 	0.0 	0.0 	8.0 	5	2	2	Ruim
13/04/2018	42.14	42.24	C	2.03	4.33	18	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
13/04/2018	42.24	42.34	C	2.40	4.05	26	0.0 	16.0 	0.0 	0.0 	16.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	42.34	42.44	C	2.24	4.71	56	0.0 	60.6 	0.0 	0.0 	60.6 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
