Data Levantamento	Km inicial	Km final	Sentido	IRI (m/Km)	Flecha (mm)	IGG	Qtd. de Panelas	Trincamento (%)	Desgaste (%)	FC1 (%)	FC2 (%)	FC3 (%)	Afundamento (%)	Escorregamento (%)	Exsudacao (%)	Remendo (%)	ICS IRI	ICS IGG	ICS	Situação
15/08/2017	35.5	35.6	C	3.50	5.16	29	0.0 	1.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	3	4	3	Regular
15/08/2017	35.6	35.7	C	2.47	4.63	36	0.0 	9.0 	0.0 	0.0 	9.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	35.7	35.8	C	2.66	5.95	50	0.0 	3.0 	3.0 	0.0 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	35.8	35.9	C	2.57	6.15	8	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4	5	4	Bom
15/08/2017	35.9	36	C	2.58	6.72	9	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4	5	4	Bom
15/08/2017	36	36.1	C	2.93	6.16	28	0.0 	2.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4	4	4	Bom
15/08/2017	36.1	36.2	C	1.74	5.74	18	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
15/08/2017	36.2	36.3	C	3.06	4.63	26	0.0 	2.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3	4	3	Regular
15/08/2017	36.3	36.4	C	2.15	5.01	59	0.0 	23.0 	1.0 	0.0 	18.0 	5.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	36.4	36.5	C	1.97	6.59	71	0.0 	37.0 	1.0 	0.0 	36.0 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	36.5	36.6	C	1.77	7.15	71	0.0 	32.0 	0.0 	0.0 	29.0 	3.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	36.6	36.7	C	1.65	6.93	65	0.0 	22.0 	0.0 	0.0 	20.0 	2.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	36.7	36.8	C	2.21	10.44	81	0.0 	35.0 	3.0 	0.0 	33.0 	2.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	36.8	36.9	C	1.57	5.21	63	0.0 	27.3 	0.0 	0.0 	26.3 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	36.9	37	C	1.74	5.55	47	0.0 	9.1 	0.0 	0.0 	9.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	37	37.1	C	1.73	6.09	38	0.0 	10.1 	0.0 	0.0 	10.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	37.1	37.2	C	1.58	7.01	65	0.0 	35.4 	0.0 	0.0 	34.3 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	37.2	37.3	C	1.26	5.16	57	0.0 	40.4 	0.0 	0.0 	40.4 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	37.3	37.4	C	1.76	5.58	69	0.0 	36.4 	0.0 	0.0 	36.4 	0.0 	0.0 	0.0 	0.0 	1.0 	5	3	3	Regular
15/08/2017	37.4	37.5	C	1.55	5.42	57	0.0 	47.0 	0.0 	0.0 	47.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	37.5	37.6	C	2.53	4.62	80	0.0 	38.4 	1.0 	0.0 	34.3 	4.0 	0.0 	0.0 	0.0 	1.0 	4	2	2	Ruim
15/08/2017	37.6	37.7	C	1.71	4.69	74	0.0 	22.0 	0.0 	0.0 	17.0 	5.0 	0.0 	0.0 	0.0 	1.0 	5	3	3	Regular
15/08/2017	37.7	37.8	C	1.75	4.49	68	0.0 	31.0 	1.0 	0.0 	25.0 	6.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	37.8	37.9	C	2.12	4.45	76	0.0 	21.0 	4.0 	0.0 	18.0 	3.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	37.9	38	C	1.97	4.02	61	0.0 	38.4 	1.0 	0.0 	38.4 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	38	38.1	C	1.72	4.75	56	0.0 	35.0 	0.0 	0.0 	35.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	38.1	38.2	C	1.80	3.57	35	0.0 	14.0 	0.0 	0.0 	14.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	38.21	38.31	C	1.39	4.71	62	0.0 	20.0 	0.0 	0.0 	19.0 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	38.31	38.41	C	1.68	6.10	82	0.0 	31.3 	2.0 	0.0 	19.2 	12.1 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	38.41	38.51	C	1.50	4.01	55	0.0 	21.2 	0.0 	0.0 	21.2 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	38.51	38.61	C	1.12	5.01	63	0.0 	40.4 	1.0 	0.0 	40.4 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	38.61	38.71	C	1.07	4.30	56	0.0 	30.3 	0.0 	0.0 	30.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	38.71	38.81	C	1.25	5.19	63	0.0 	42.0 	1.0 	0.0 	42.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	38.81	38.91	C	1.67	5.26	57	0.0 	28.0 	0.0 	0.0 	28.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	38.91	39.01	C	1.73	4.65	72	0.0 	35.4 	1.0 	0.0 	35.4 	0.0 	0.0 	0.0 	1.0 	0.0 	5	3	3	Regular
15/08/2017	39.01	39.11	C	1.37	6.95	96	0.0 	45.5 	2.0 	0.0 	45.5 	0.0 	0.0 	0.0 	0.0 	2.0 	5	2	2	Ruim
15/08/2017	39.11	39.21	C	2.03	5.17	57	0.0 	43.4 	0.0 	0.0 	43.4 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	39.21	39.31	C	2.13	4.99	53	0.0 	15.2 	1.0 	0.0 	15.2 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	39.31	39.41	C	3.00	8.04	110	0.0 	37.4 	0.0 	0.0 	10.1 	27.3 	0.0 	0.0 	2.0 	0.0 	3	2	2	Ruim
15/08/2017	39.41	39.51	C	2.13	5.78	76	0.0 	27.3 	0.0 	0.0 	8.1 	19.2 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	39.51	39.61	C	1.65	9.50	96	0.0 	37.4 	0.0 	0.0 	12.1 	25.3 	0.0 	0.0 	1.0 	0.0 	5	2	2	Ruim
15/08/2017	39.61	39.71	C	1.39	7.63	72	0.0 	45.0 	0.0 	0.0 	32.0 	13.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	39.71	39.81	C	1.48	8.17	91	0.0 	46.0 	0.0 	0.0 	1.0 	45.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	39.81	39.91	C	1.39	7.13	83	0.0 	37.0 	0.0 	0.0 	22.0 	15.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	39.91	40.01	C	1.86	7.26	77	0.0 	44.0 	0.0 	0.0 	14.0 	30.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	40.01	40.11	C	1.84	4.32	58	0.0 	32.3 	0.0 	0.0 	27.3 	5.1 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	40.11	40.21	C	1.91	3.54	85	0.0 	35.4 	0.0 	0.0 	2.0 	33.3 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	40.21	40.31	C	1.64	3.71	63	0.0 	17.0 	1.0 	0.0 	6.0 	11.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	40.31	40.41	C	1.97	5.24	55	0.0 	20.0 	4.0 	0.0 	20.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	40.41	40.51	C	1.57	5.85	64	0.0 	20.2 	0.0 	0.0 	19.2 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	40.51	40.61	C	1.78	5.54	58	0.0 	47.0 	0.0 	0.0 	47.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	40.61	40.71	C	1.67	7.01	85	0.0 	55.0 	1.0 	0.0 	55.0 	0.0 	0.0 	1.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	40.71	40.81	C	1.77	7.15	80	0.0 	52.5 	0.0 	0.0 	52.5 	0.0 	0.0 	1.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	40.81	40.91	C	1.69	5.42	75	0.0 	39.0 	0.0 	0.0 	29.0 	10.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	40.91	41.01	C	1.73	4.74	80	0.0 	47.0 	0.0 	0.0 	18.0 	29.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	41.01	41.11	C	1.80	5.45	47	0.0 	27.3 	0.0 	0.0 	27.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	41.11	41.21	C	1.61	9.22	62	0.0 	33.0 	0.0 	0.0 	33.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	41.21	41.31	C	1.84	6.32	54	0.0 	31.0 	1.0 	0.0 	31.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	41.31	41.41	C	1.75	7.39	72	0.0 	28.0 	2.0 	0.0 	28.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	41.41	41.51	C	1.65	6.21	58	0.0 	34.0 	0.0 	0.0 	34.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	41.51	41.61	C	1.67	8.78	58	0.0 	25.3 	1.0 	0.0 	25.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	41.61	41.71	C	3.49	9.05	98	0.0 	41.0 	0.0 	0.0 	41.0 	0.0 	9.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
15/08/2017	41.71	41.81	C	2.63	6.49	59	0.0 	54.5 	0.0 	0.0 	54.5 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	41.81	41.91	C	2.11	5.05	47	0.0 	32.3 	0.0 	0.0 	32.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	41.91	42.01	C	2.40	6.38	70	0.0 	29.3 	3.0 	0.0 	29.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	42.01	42.11	C	2.42	5.67	70	0.0 	41.4 	2.0 	0.0 	41.4 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	42.11	42.21	C	1.95	3.72	45	0.0 	28.3 	0.0 	0.0 	28.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	42.21	42.31	C	2.48	6.41	59	0.0 	27.3 	0.0 	0.0 	27.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	42.31	42.41	C	1.84	4.27	36	0.0 	11.0 	0.0 	0.0 	11.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	42.42	42.52	C	1.63	4.75	16	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
15/08/2017	42.52	42.62	C	1.51	5.01	87	0.0 	20.0 	1.0 	0.0 	20.0 	0.0 	0.0 	0.0 	0.0 	10.0 	5	2	2	Ruim
15/08/2017	42.62	42.72	C	2.79	5.48	81	0.0 	23.0 	0.0 	0.0 	10.0 	13.0 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
15/08/2017	42.72	42.82	C	2.24	4.65	80	0.0 	21.0 	1.0 	0.0 	7.0 	14.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	42.82	42.92	C	1.92	4.44	80	0.0 	23.2 	1.0 	0.0 	11.1 	12.1 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	42.92	43.02	C	2.20	4.45	94	1.0 	20.2 	0.0 	0.0 	10.1 	10.1 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	43.02	43.12	C	2.77	4.61	110	0.0 	23.2 	0.0 	0.0 	0.0 	23.2 	0.0 	0.0 	0.0 	2.0 	4	2	2	Ruim
15/08/2017	43.12	43.22	C	2.58	4.87	74	0.0 	26.3 	1.0 	0.0 	16.2 	10.1 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	43.22	43.32	C	1.75	4.43	86	0.0 	23.2 	0.0 	0.0 	9.1 	14.1 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
15/08/2017	43.32	43.42	C	1.53	4.30	86	0.0 	26.3 	0.0 	0.0 	0.0 	26.3 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	43.42	43.52	C	1.82	6.01	94	0.0 	23.0 	1.0 	0.0 	4.0 	19.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	43.52	43.62	C	2.06	4.73	86	0.0 	25.0 	0.0 	0.0 	0.0 	25.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
15/08/2017	43.62	43.72	C	2.71	4.62	118	0.0 	18.2 	1.0 	0.0 	12.1 	6.1 	0.0 	1.0 	0.0 	2.0 	4	2	2	Ruim
15/08/2017	43.72	43.82	C	3.32	4.84	86	0.0 	9.1 	0.0 	0.0 	8.1 	1.0 	0.0 	1.0 	0.0 	2.0 	3	2	2	Ruim
15/08/2017	43.82	43.92	C	2.99	4.69	68	0.0 	11.1 	2.0 	0.0 	11.1 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	43.92	44.02	C	2.16	4.32	42	0.0 	10.0 	1.0 	0.0 	10.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	44.02	44.12	C	2.77	3.82	45	0.0 	13.0 	0.0 	0.0 	13.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	44.12	44.22	C	2.59	4.70	46	0.0 	15.0 	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	44.22	44.32	C	2.92	4.92	74	0.0 	12.1 	3.0 	0.0 	12.1 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	44.32	44.42	C	2.58	3.77	51	0.0 	15.2 	1.0 	0.0 	15.2 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	44.42	44.52	C	2.78	5.14	83	1.0 	23.2 	1.0 	0.0 	23.2 	0.0 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
15/08/2017	44.52	44.62	C	2.44	3.85	55	0.0 	22.2 	0.0 	0.0 	22.2 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	44.62	44.72	C	2.33	4.94	59	0.0 	14.1 	2.0 	0.0 	14.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	44.72	44.82	C	2.95	6.31	59	0.0 	15.2 	0.0 	0.0 	15.2 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	44.82	44.92	C	2.35	4.12	45	0.0 	15.0 	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	44.92	45.02	C	2.68	3.96	65	0.0 	19.0 	0.0 	0.0 	19.0 	0.0 	0.0 	1.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	45.02	45.12	C	2.37	3.84	51	0.0 	15.0 	1.0 	0.0 	15.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	45.12	45.22	C	1.71	4.38	46	0.0 	17.0 	0.0 	0.0 	17.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	45.22	45.32	C	1.40	3.99	21	0.0 	4.0 	1.0 	0.0 	4.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	45.32	45.42	C	1.62	4.56	46	0.0 	11.0 	0.0 	0.0 	11.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	45.42	45.52	C	1.86	5.56	59	0.0 	17.0 	0.0 	0.0 	17.0 	0.0 	0.0 	0.0 	0.0 	1.0 	5	3	3	Regular
15/08/2017	45.53	45.62	C	1.35	6.59	19	0.0 	4.0 	0.0 	0.0 	4.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
15/08/2017	45.63	45.72	C	1.27	4.15	31	0.0 	4.0 	1.0 	0.0 	4.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	45.73	45.82	C	1.46	4.11	58	0.0 	16.2 	1.0 	0.0 	15.2 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	45.83	45.93	C	1.17	4.54	62	0.0 	30.0 	1.0 	0.0 	30.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	45.93	46.02	C	1.47	4.26	58	0.0 	9.1 	0.0 	0.0 	7.1 	2.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	46.03	46.13	C	1.91	4.72	46	0.0 	37.0 	0.0 	0.0 	37.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	46.13	46.23	C	1.66	5.15	37	0.0 	22.0 	0.0 	0.0 	22.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	46.23	46.33	C	1.67	4.75	46	0.0 	9.0 	0.0 	0.0 	9.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	46.33	46.43	C	1.48	4.66	26	0.0 	9.1 	0.0 	0.0 	9.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	46.43	46.53	C	1.43	5.18	57	0.0 	20.0 	0.0 	0.0 	20.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	46.53	46.63	C	1.76	4.18	56	0.0 	16.0 	0.0 	0.0 	16.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	46.63	46.73	C	1.56	4.77	46	0.0 	10.0 	0.0 	0.0 	10.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	46.73	46.83	C	1.48	4.85	57	0.0 	21.0 	0.0 	0.0 	21.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	46.83	46.93	C	1.68	5.68	58	0.0 	27.0 	0.0 	0.0 	27.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	46.93	47.03	C	1.82	5.47	57	0.0 	27.0 	0.0 	0.0 	27.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	47.03	47.13	C	1.91	6.21	58	0.0 	18.2 	0.0 	0.0 	18.2 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	47.13	47.23	C	2.76	6.08	94	0.0 	24.0 	0.0 	0.0 	24.0 	0.0 	0.0 	0.0 	0.0 	3.0 	4	2	2	Ruim
15/08/2017	47.23	47.33	C	2.85	6.29	118	0.0 	27.0 	1.0 	0.0 	23.0 	4.0 	0.0 	0.0 	0.0 	28.0 	4	2	2	Ruim
15/08/2017	47.33	47.43	C	2.55	8.17	85	0.0 	21.0 	0.0 	0.0 	21.0 	0.0 	0.0 	0.0 	0.0 	21.0 	4	2	2	Ruim
15/08/2017	47.43	47.53	C	1.77	6.08	54	0.0 	26.0 	0.0 	0.0 	25.0 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	47.53	47.63	C	1.72	4.65	46	0.0 	14.1 	0.0 	0.0 	14.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	47.63	47.73	C	1.73	3.44	57	0.0 	15.0 	0.0 	0.0 	7.0 	8.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	47.74	47.83	C	1.62	4.23	56	0.0 	26.3 	0.0 	0.0 	26.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	47.84	47.94	C	1.90	4.01	25	0.0 	9.0 	0.0 	0.0 	9.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	47.94	48.04	C	1.85	4.08	55	0.0 	36.0 	0.0 	0.0 	36.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	48.04	48.14	C	2.24	4.05	67	0.0 	19.2 	0.0 	0.0 	15.2 	4.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	48.14	48.24	C	2.51	3.87	55	0.0 	22.0 	0.0 	0.0 	22.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
15/08/2017	48.24	48.34	C	1.81	2.90	60	0.0 	16.0 	0.0 	0.0 	15.0 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	48.34	48.44	C	1.73	3.70	63	0.0 	14.1 	0.0 	0.0 	10.1 	4.0 	0.0 	0.0 	0.0 	1.0 	5	3	3	Regular
15/08/2017	48.44	48.54	C	2.17	4.62	58	0.0 	12.1 	0.0 	0.0 	6.1 	6.1 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	48.54	48.64	C	1.63	5.94	64	0.0 	18.2 	1.0 	0.0 	18.2 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	48.64	48.74	C	1.37	5.83	58	0.0 	25.3 	0.0 	0.0 	25.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	48.74	48.84	C	1.57	7.15	104	1.0 	18.0 	2.0 	0.0 	18.0 	0.0 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
15/08/2017	48.84	48.94	C	1.84	7.62	60	0.0 	38.0 	0.0 	0.0 	38.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	48.94	49.04	C	2.00	8.49	73	0.0 	43.0 	2.0 	0.0 	43.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	49.04	49.14	C	1.79	5.59	69	0.0 	28.0 	2.0 	0.0 	28.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	49.14	49.24	C	1.40	4.42	36	0.0 	4.0 	0.0 	0.0 	4.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
15/08/2017	49.24	49.34	C	1.47	4.18	46	0.0 	9.0 	0.0 	0.0 	9.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	49.34	49.44	C	1.43	7.88	60	0.0 	20.2 	0.0 	0.0 	20.2 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	49.44	49.54	C	1.48	8.27	74	0.0 	25.3 	1.0 	0.0 	24.2 	1.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	49.54	49.64	C	1.58	5.88	54	0.0 	17.2 	0.0 	0.0 	12.1 	5.1 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
15/08/2017	49.64	49.74	C	1.39	4.31	56	0.0 	26.0 	0.0 	0.0 	26.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
