Data Levantamento	Km inicial	Km final	Sentido	IRI (m/Km)	Flecha (mm)	IGG	Qtd. de Panelas	Trincamento (%)	Desgaste (%)	FC1 (%)	FC2 (%)	FC3 (%)	Afundamento (%)	Escorregamento (%)	Exsudacao (%)	Remendo (%)	ICS IRI	ICS IGG	ICS	Situação
31/08/2022	39.8	39.9	C	5.27	7.75	126	0.0 	54.0 	0.0 	0.0 	0.0 	54.0 	0.0 	0.0 	0.0 	13.0 	2	2	2	Ruim
31/08/2022	39.9	40	C	2.83	7.53	120	0.0 	38.0 	0.0 	0.0 	3.0 	35.0 	0.0 	0.0 	0.0 	9.0 	4	2	2	Ruim
31/08/2022	40	40.1	C	4.57	4.56	66	0.0 	10.0 	0.0 	0.0 	2.0 	8.0 	0.0 	0.0 	0.0 	1.0 	2	3	2	Ruim
31/08/2022	40.1	40.2	C	2.13	3.97	87	0.0 	1.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	14.0 	5	2	2	Ruim
31/08/2022	40.2	40.3	C	2.00	3.59	87	0.0 	1.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	16.0 	5	2	2	Ruim
31/08/2022	40.3	40.4	C	2.48	3.11	78	0.0 	2.0 	1.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	5.0 	5	3	3	Regular
31/08/2022	40.4	40.5	C	3.24	4.69	86	0.0 	4.0 	2.0 	0.0 	0.0 	4.0 	0.0 	0.0 	0.0 	6.0 	3	2	2	Ruim
31/08/2022	40.5	40.6	C	2.75	6.05	92	0.0 	4.0 	4.0 	0.0 	0.0 	4.0 	0.0 	0.0 	0.0 	3.0 	4	2	2	Ruim
31/08/2022	40.6	40.7	C	5.19	4.82	122	0.0 	14.0 	0.0 	0.0 	0.0 	14.0 	0.0 	0.0 	0.0 	12.0 	2	2	2	Ruim
31/08/2022	40.7	40.8	C	4.55	6.08	148	3.0 	8.0 	0.0 	0.0 	0.0 	8.0 	0.0 	0.0 	0.0 	3.0 	2	2	2	Ruim
31/08/2022	40.8	40.9	C	4.03	8.12	127	0.0 	17.0 	0.0 	0.0 	1.0 	16.0 	0.0 	0.0 	0.0 	9.0 	2	2	2	Ruim
31/08/2022	40.9	41	C	5.68	5.06	135	0.0 	22.0 	0.0 	0.0 	0.0 	22.0 	0.0 	0.0 	0.0 	8.0 	1	2	1	Ruim
31/08/2022	41	41.1	C	2.25	4.18	104	0.0 	88.0 	1.0 	0.0 	0.0 	88.0 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
31/08/2022	41.1	41.2	C	2.72	6.31	105	1.0 	8.0 	0.0 	0.0 	0.0 	8.0 	0.0 	0.0 	0.0 	3.0 	4	2	2	Ruim
31/08/2022	41.2	41.3	C	2.43	7.81	110	0.0 	9.0 	3.0 	0.0 	0.0 	9.0 	0.0 	0.0 	0.0 	3.0 	5	2	2	Ruim
31/08/2022	41.3	41.4	C	2.31	7.47	82	0.0 	7.0 	0.0 	0.0 	0.0 	7.0 	0.0 	0.0 	0.0 	3.0 	5	2	2	Ruim
31/08/2022	41.4	41.5	C	2.75	8.43	109	0.0 	11.0 	1.0 	0.0 	0.0 	11.0 	0.0 	0.0 	0.0 	1.0 	4	2	2	Ruim
31/08/2022	41.5	41.59	C	2.34	7.45	82	0.0 	9.8 	3.3 	0.0 	0.0 	9.8 	0.0 	0.0 	0.0 	1.1 	5	2	2	Ruim
31/08/2022	41.6	41.7	C	3.91	8.26	93	0.0 	7.0 	0.0 	0.0 	2.0 	5.0 	0.0 	0.0 	0.0 	3.0 	3	2	2	Ruim
31/08/2022	41.7	41.8	C	4.96	6.74	113	0.0 	28.0 	10.0 	0.0 	3.0 	25.0 	0.0 	0.0 	0.0 	0.0 	2	2	2	Ruim
31/08/2022	41.8	41.9	C	4.61	7.98	121	0.0 	23.0 	12.0 	0.0 	0.0 	23.0 	0.0 	0.0 	0.0 	0.0 	2	2	2	Ruim
31/08/2022	41.9	42	C	2.42	4.90	57	0.0 	4.0 	2.0 	0.0 	0.0 	4.0 	0.0 	0.0 	0.0 	2.0 	5	3	3	Regular
31/08/2022	42	42.1	C	3.35	6.76	113	0.0 	20.0 	3.0 	0.0 	0.0 	20.0 	0.0 	0.0 	0.0 	1.0 	3	2	2	Ruim
31/08/2022	42.1	42.2	C	3.47	5.17	141	0.0 	12.0 	7.0 	0.0 	0.0 	12.0 	0.0 	0.0 	0.0 	7.0 	3	2	2	Ruim
31/08/2022	42.2	42.3	C	2.31	3.82	61	0.0 	7.0 	5.0 	0.0 	0.0 	7.0 	0.0 	0.0 	0.0 	1.0 	5	3	3	Regular
31/08/2022	42.3	42.4	C	5.29	7.46	140	0.0 	8.0 	1.0 	0.0 	0.0 	8.0 	0.0 	0.0 	0.0 	6.0 	2	2	2	Ruim
31/08/2022	42.4	42.5	C	1.68	3.88	73	0.0 	8.0 	4.0 	0.0 	0.0 	8.0 	0.0 	0.0 	0.0 	6.0 	5	3	3	Regular
31/08/2022	42.5	42.6	C	2.55	6.27	190	3.0 	20.0 	8.0 	0.0 	0.0 	20.0 	0.0 	0.0 	0.0 	3.0 	4	1	1	Ruim
31/08/2022	42.6	42.7	C	4.69	5.28	205	2.0 	15.0 	16.0 	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	5.0 	2	1	1	Ruim
31/08/2022	42.7	42.8	C	4.83	4.07	167	4.0 	27.0 	12.0 	0.0 	0.0 	27.0 	0.0 	0.0 	0.0 	7.0 	2	1	1	Ruim
31/08/2022	42.8	42.9	C	2.77	4.07	181	6.0 	23.0 	9.0 	0.0 	0.0 	23.0 	0.0 	0.0 	0.0 	4.0 	4	1	1	Ruim
31/08/2022	42.9	43	C	2.71	3.10	138	0.0 	98.0 	6.0 	0.0 	0.0 	98.0 	0.0 	0.0 	0.0 	7.0 	4	2	2	Ruim
31/08/2022	43	43.1	C	5.33	4.00	175	0.0 	59.0 	13.0 	0.0 	0.0 	59.0 	0.0 	0.0 	0.0 	16.0 	2	1	1	Ruim
31/08/2022	43.1	43.2	C	5.03	4.30	134	0.0 	59.0 	11.0 	0.0 	0.0 	59.0 	0.0 	0.0 	0.0 	6.0 	2	2	2	Ruim
31/08/2022	43.2	43.3	C	2.99	3.70	147	1.0 	20.0 	11.0 	0.0 	0.0 	20.0 	0.0 	0.0 	0.0 	2.0 	4	2	2	Ruim
31/08/2022	43.3	43.4	C	2.14	4.23	118	1.0 	17.0 	4.0 	0.0 	0.0 	17.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
31/08/2022	43.4	43.5	C	2.43	5.40	93	0.0 	12.0 	1.0 	0.0 	0.0 	12.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
31/08/2022	43.5	43.6	C	2.49	4.46	86	0.0 	25.0 	0.0 	0.0 	0.0 	25.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
31/08/2022	43.6	43.7	C	2.71	3.24	94	2.0 	14.0 	2.0 	0.0 	0.0 	14.0 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
31/08/2022	43.7	43.8	C	3.42	4.44	176	5.0 	13.0 	8.0 	0.0 	0.0 	13.0 	0.0 	0.0 	0.0 	4.0 	3	1	1	Ruim
31/08/2022	43.8	43.9	C	3.42	3.07	132	0.0 	10.0 	2.0 	0.0 	0.0 	10.0 	0.0 	0.0 	0.0 	3.0 	3	2	2	Ruim
31/08/2022	43.9	44	C	3.14	4.20	110	0.0 	17.0 	10.0 	0.0 	1.0 	16.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
31/08/2022	44	44.1	C	2.49	3.32	70	0.0 	8.0 	4.0 	0.0 	0.0 	8.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
31/08/2022	44.1	44.2	C	3.29	3.92	85	0.0 	19.0 	0.0 	0.0 	0.0 	19.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
31/08/2022	44.2	44.3	C	3.28	6.21	88	0.0 	34.0 	0.0 	0.0 	0.0 	34.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
31/08/2022	44.3	44.4	C	2.59	3.53	109	0.0 	31.0 	0.0 	0.0 	0.0 	31.0 	0.0 	0.0 	0.0 	2.0 	4	2	2	Ruim
31/08/2022	44.4	44.5	C	3.07	3.64	91	0.0 	23.0 	1.0 	0.0 	1.0 	22.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
31/08/2022	44.5	44.6	C	3.35	3.44	121	0.0 	11.0 	0.0 	0.0 	0.0 	11.0 	0.0 	0.0 	0.0 	6.0 	3	2	2	Ruim
31/08/2022	44.6	44.69	C	2.43	2.41	101	0.0 	15.4 	1.1 	0.0 	0.0 	15.4 	0.0 	0.0 	0.0 	1.1 	5	2	2	Ruim
31/08/2022	44.7	44.8	C	2.68	4.73	92	0.0 	29.0 	1.0 	0.0 	0.0 	29.0 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
31/08/2022	44.8	44.9	C	3.19	3.82	121	0.0 	20.0 	0.0 	0.0 	0.0 	20.0 	0.0 	0.0 	0.0 	5.0 	3	2	2	Ruim
31/08/2022	44.9	45	C	2.79	3.03	84	0.0 	9.0 	1.0 	0.0 	1.0 	8.0 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
31/08/2022	45	45.1	C	2.66	2.82	96	0.0 	23.0 	0.0 	0.0 	3.0 	20.0 	0.0 	0.0 	0.0 	2.0 	4	2	2	Ruim
31/08/2022	45.1	45.2	C	2.78	3.44	121	0.0 	16.0 	4.0 	0.0 	0.0 	16.0 	0.0 	0.0 	0.0 	2.0 	4	2	2	Ruim
31/08/2022	45.2	45.3	C	1.79	4.79	60	0.0 	12.0 	1.0 	0.0 	0.0 	12.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
31/08/2022	45.3	45.4	C	1.27	4.92	47	0.0 	1.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	3.0 	5	3	3	Regular
31/08/2022	45.4	45.5	C	2.42	4.64	90	0.0 	9.0 	4.0 	0.0 	0.0 	9.0 	0.0 	0.0 	0.0 	4.0 	5	2	2	Ruim
31/08/2022	45.5	45.6	C	2.00	4.55	100	0.0 	7.0 	5.0 	0.0 	0.0 	7.0 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
31/08/2022	45.6	45.7	C	1.57	3.84	27	0.0 	2.0 	1.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
31/08/2022	45.7	45.8	C	1.54	4.57	96	0.0 	5.0 	5.0 	0.0 	0.0 	5.0 	0.0 	0.0 	0.0 	3.0 	5	2	2	Ruim
31/08/2022	45.8	45.9	C	2.47	4.78	126	0.0 	7.0 	6.0 	0.0 	0.0 	7.0 	0.0 	0.0 	0.0 	7.0 	5	2	2	Ruim
31/08/2022	45.9	46	C	1.63	4.95	165	0.0 	12.0 	10.0 	0.0 	0.0 	12.0 	0.0 	0.0 	0.0 	12.0 	5	1	1	Ruim
31/08/2022	46	46.1	C	2.29	3.52	79	0.0 	4.0 	6.0 	0.0 	0.0 	4.0 	0.0 	0.0 	0.0 	6.0 	5	3	3	Regular
31/08/2022	46.1	46.2	C	4.07	4.57	132	0.0 	7.1 	6.1 	0.0 	0.0 	7.1 	0.0 	0.0 	0.0 	13.3 	2	2	2	Ruim
31/08/2022	46.21	46.31	C	1.72	4.62	54	0.0 	11.0 	0.0 	0.0 	0.0 	11.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
31/08/2022	46.31	46.41	C	2.06	6.45	73	0.0 	15.0 	0.0 	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
31/08/2022	46.41	46.51	C	1.37	5.73	40	0.0 	2.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
31/08/2022	46.51	46.61	C	1.48	4.77	116	0.0 	13.0 	9.0 	0.0 	0.0 	13.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
31/08/2022	46.61	46.71	C	1.88	4.85	117	0.0 	7.0 	1.0 	0.0 	0.0 	7.0 	0.0 	3.0 	0.0 	0.0 	5	2	2	Ruim
31/08/2022	46.71	46.81	C	1.57	5.09	23	0.0 	1.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
31/08/2022	46.81	46.91	C	1.73	4.29	54	0.0 	4.0 	0.0 	0.0 	0.0 	4.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
31/08/2022	46.91	47.01	C	2.58	4.11	81	0.0 	12.0 	0.0 	0.0 	0.0 	12.0 	0.0 	0.0 	0.0 	3.0 	4	2	2	Ruim
31/08/2022	47.01	47.11	C	2.03	4.99	123	0.0 	24.0 	0.0 	0.0 	0.0 	24.0 	0.0 	0.0 	0.0 	6.0 	5	2	2	Ruim
31/08/2022	47.11	47.21	C	3.30	4.91	134	0.0 	17.0 	0.0 	0.0 	0.0 	17.0 	0.0 	0.0 	0.0 	12.0 	3	2	2	Ruim
31/08/2022	47.21	47.31	C	3.60	4.10	145	0.0 	15.0 	0.0 	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	18.0 	3	2	2	Ruim
31/08/2022	47.31	47.41	C	4.29	5.36	147	0.0 	21.0 	0.0 	0.0 	0.0 	21.0 	0.0 	0.0 	0.0 	18.0 	2	2	2	Ruim
31/08/2022	47.41	47.51	C	3.11	5.65	106	0.0 	21.0 	6.0 	0.0 	0.0 	21.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
31/08/2022	47.51	47.61	C	2.60	4.53	72	0.0 	8.0 	1.0 	0.0 	0.0 	8.0 	0.0 	0.0 	0.0 	2.0 	4	3	3	Regular
31/08/2022	47.61	47.71	C	2.16	3.58	109	0.0 	15.0 	7.0 	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
31/08/2022	47.71	47.81	C	2.43	4.32	94	0.0 	13.0 	9.0 	0.0 	0.0 	13.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
31/08/2022	47.81	47.91	C	2.64	4.58	152	0.0 	17.0 	10.0 	0.0 	0.0 	17.0 	0.0 	0.0 	0.0 	8.0 	4	2	2	Ruim
31/08/2022	47.91	48.01	C	2.36	4.43	72	0.0 	7.0 	6.0 	0.0 	0.0 	7.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
31/08/2022	48.01	48.11	C	3.26	5.46	111	0.0 	13.0 	9.0 	0.0 	0.0 	13.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
31/08/2022	48.11	48.21	C	2.31	4.46	106	0.0 	9.0 	9.0 	0.0 	0.0 	9.0 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
31/08/2022	48.21	48.31	C	3.35	4.07	127	0.0 	13.0 	7.0 	0.0 	0.0 	13.0 	0.0 	0.0 	0.0 	4.0 	3	2	2	Ruim
31/08/2022	48.31	48.41	C	2.65	3.23	138	0.0 	13.0 	5.0 	0.0 	0.0 	13.0 	0.0 	0.0 	0.0 	8.0 	4	2	2	Ruim
31/08/2022	48.41	48.51	C	3.53	4.62	172	0.0 	17.0 	4.0 	0.0 	0.0 	17.0 	0.0 	1.0 	0.0 	11.0 	3	1	1	Ruim
31/08/2022	48.51	48.61	C	3.37	4.83	79	0.0 	12.0 	0.0 	0.0 	0.0 	12.0 	0.0 	0.0 	0.0 	7.0 	3	3	3	Regular
31/08/2022	48.61	48.71	C	3.68	7.10	9	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3	5	3	Regular
31/08/2022	48.71	48.81	C	3.39	7.39	10	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3	5	3	Regular
31/08/2022	48.81	48.91	C	3.05	7.62	10	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3	5	3	Regular
31/08/2022	48.91	49.01	C	6.07	5.99	8	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1	5	1	Ruim
31/08/2022	49.01	49.11	C	4.77	6.80	9	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2	5	2	Ruim
31/08/2022	49.11	49.21	C	2.49	5.74	8	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
31/08/2022	49.21	49.31	C	1.54	4.20	6	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
31/08/2022	49.31	49.41	C	2.18	6.07	8	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
31/08/2022	49.41	49.51	C	4.26	7.94	10	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2	5	2	Ruim
31/08/2022	49.51	49.61	C	4.26	5.81	8	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2	5	2	Ruim
